"X","EntrezGeneID","Length","MCL1.DG","MCL1.DH","MCL1.DI","MCL1.DJ","MCL1.DK","MCL1.DL","MCL1.LA","MCL1.LB","MCL1.LC","MCL1.LD","MCL1.LE","MCL1.LF"
5090,217695,3869,907,927,684,659,1024,1109,804,973,860,1079,364,320
5091,67039,4244,3549,2900,3250,2826,2537,2314,3811,4006,3942,3618,1821,1974
5092,19164,3023,1702,1683,1627,1372,1337,1178,1885,2108,2253,2078,1140,1068
5093,170721,4375,3317,4639,925,1389,1072,1175,3714,3762,271,248,45,41
5094,18222,1962,1077,1199,725,709,739,738,1064,1249,790,834,466,547
5095,71952,2346,476,441,490,457,199,168,328,325,306,280,203,211
5096,171210,2200,496,500,742,551,162,236,1327,1422,4025,4958,441,399
5097,26897,1559,961,851,1272,953,185,255,2259,2587,7855,9689,535,414
5098,171282,2325,10,16,36,27,7,8,42,56,127,103,40,46
5099,171281,2594,5,6,7,4,2,3,9,7,45,38,16,22
5100,217698,1518,2,18,28,21,7,6,32,55,114,90,44,23
5101,217700,1822,33,31,70,72,53,55,104,122,238,172,375,351
5102,105000,5765,458,383,395,489,669,700,280,252,124,90,122,99
5103,70481,2359,32,25,43,38,40,40,12,21,15,16,12,22
5104,238317,7373,3653,4087,3857,3572,2514,2237,2661,2578,3033,2950,4381,3982
5105,100502697,3342,10,3,5,7,3,4,6,3,8,9,7,10
5106,77219,3290,629,613,773,844,700,628,967,954,592,532,476,506
5107,52708,5236,785,799,650,540,427,470,1019,1093,1068,813,697,686
5108,217705,3357,102,52,61,67,70,72,73,59,17,17,21,26
5109,217707,1602,411,302,398,328,241,245,432,426,338,255,231,234
5110,12499,4990,473,464,450,388,233,212,420,456,677,553,436,430
5111,72873,2190,22,8,13,10,9,2,17,15,9,6,9,10
5112,66381,1379,132,129,178,161,98,98,220,250,171,147,82,83
5113,104776,3346,576,788,800,742,799,862,598,646,925,918,943,995
5114,100861863,582,0,0,0,0,0,0,0,0,0,0,0,0
5115,217708,2144,179,142,132,102,121,122,185,131,110,85,125,97
5116,12677,3180,0,0,1,1,0,0,0,0,0,0,0,0
5117,19300,2527,267,220,189,228,240,298,259,267,280,321,311,384
5118,432677,3608,0,0,0,0,0,0,0,0,0,0,0,0
5119,627191,2499,0,0,0,0,0,0,0,0,1,4,4,2
5120,67963,3262,1802,1921,1583,1370,1414,1371,2629,2563,5299,5180,5414,5175
5121,74316,868,264,266,296,290,273,226,360,318,381,316,339,369
5122,16997,6603,49618,22006,3819,5106,2855,2704,1904,1625,512,343,40,43
5123,100303738,3954,53,33,43,42,3,7,16,23,7,7,1,0
5124,68497,5434,692,557,638,694,716,708,962,1045,943,839,850,892
5125,73736,716,220,197,164,185,163,137,297,318,258,235,87,116
5126,56531,7034,1812,1795,1803,1568,1662,1612,1533,1621,1044,907,637,687
5127,100502763,1133,4,7,3,7,3,3,10,5,3,3,1,1
5128,73422,2682,13,9,11,6,18,9,11,12,2,3,3,3
5129,78920,2767,2724,2328,3778,3349,2667,2504,2598,2913,2983,2488,1201,1360
5130,238323,2534,19,24,18,14,11,13,58,61,17,22,3,7
5131,18654,1569,1478,863,2028,1890,1467,1599,86,78,13,13,7,7
5132,217715,1573,484,390,406,342,254,265,847,842,718,610,349,355
5133,217716,5428,194,171,204,223,299,290,179,174,106,106,87,101
5134,66204,648,112,148,192,214,244,245,147,133,149,130,63,70
5135,72350,4482,49,42,40,22,47,49,57,72,18,20,13,16
5136,217718,5386,2765,2193,2286,2364,3243,3246,2149,2291,1707,1519,1173,1050
5137,100502783,668,0,0,0,0,0,0,0,0,0,0,0,0
5138,68581,3526,1382,1271,1277,1236,1228,1127,2133,1937,1538,1344,1165,1213
5139,14281,2093,167388,96721,60784,57270,85813,141558,111836,105357,25936,30790,28167,44051
5140,81703,1881,1699,1644,1972,1814,1633,1380,2258,1955,3592,3407,1113,669
5141,53314,904,106,96,30,44,31,24,191,212,20,25,53,22
5142,217721,3435,71,78,113,82,39,37,135,124,81,92,203,183
5143,58520,1185,402,342,330,286,265,281,647,625,398,306,356,350
5144,320244,4841,655,516,371,353,410,352,634,669,473,383,304,320
5145,21809,3385,3097,2566,3343,4421,3453,3491,3762,3727,2550,3187,1183,972
5146,100861892,920,4,3,1,7,2,4,9,21,6,7,1,1
5147,76411,809,726,606,848,866,858,699,1231,1233,440,511,159,151
5148,328136,3160,0,2,0,0,0,0,0,0,0,0,0,0
5149,70373,3919,669,661,725,639,797,799,482,591,298,267,124,172
5150,26380,4621,9,7,5,3,2,4,446,635,119,143,334,266
5151,238328,6189,707,610,1169,739,787,737,110,126,172,181,130,115
5152,68737,3850,195,167,154,111,78,102,228,195,339,378,197,296
5153,627607,1949,0,0,0,0,0,0,1,0,0,0,0,0
5154,238330,4112,3580,3110,6352,5867,2907,2768,4353,5320,3787,3742,873,876
5155,217732,4409,690,607,868,838,822,749,572,560,470,505,363,477
5156,238331,792,0,0,1,0,1,1,0,0,0,1,0,0
5157,217733,3335,1,3,1,2,3,1,0,0,0,2,0,0
5158,64242,1616,21,13,11,6,8,9,5,10,5,6,4,3
5159,217734,5059,613,449,413,386,316,316,372,359,351,251,177,197
5160,14874,2108,605,609,557,600,462,431,703,738,630,533,360,394
5161,382620,7179,605,553,868,908,946,845,383,280,153,139,101,100
5162,238333,2066,13,10,9,7,9,8,3,6,0,0,0,0
5163,71275,1412,27,26,22,14,32,20,8,5,4,7,2,0
5164,104799,2701,449,408,375,341,332,435,628,636,352,356,253,220
5165,217737,1320,2487,2220,2815,2495,1920,1858,1816,1630,1507,1153,860,870
5166,217738,1425,47,61,84,106,18,28,4,5,0,2,0,0
5167,20773,3754,1725,2512,2492,2512,1678,1424,2066,2201,1758,1961,815,895
5168,211064,1949,488,471,639,517,194,169,509,500,358,320,179,213
5169,100526546,79,0,1,1,1,2,0,1,0,0,3,0,0
5170,654309,1170,4,4,17,15,4,2,4,5,6,9,2,4
5171,380773,419,288,261,272,262,251,189,445,413,309,261,178,185
5172,66354,2257,1443,1271,1380,1142,1071,1011,1585,1614,1448,1351,809,710
5173,666806,1872,1,1,0,0,0,0,1,0,0,1,0,0
5174,193322,1812,0,0,1,1,0,0,0,0,2,9,0,3
5175,100042776,998,20,25,26,24,20,10,19,15,15,14,7,6
5176,100042786,689,20,23,21,30,21,12,35,38,24,28,24,16
5177,100862206,930,15,18,15,17,5,10,17,16,4,12,15,3
5178,100861908,435,0,1,0,0,0,1,1,0,0,0,0,1
5179,100861898,530,0,1,0,0,0,0,0,0,0,0,0,0
5180,544881,1851,0,0,0,0,0,0,0,0,0,0,0,0
5181,100038992,222,27,17,32,24,31,18,46,51,40,40,29,27
5182,100038982,4341,23,8,7,14,4,8,20,21,12,10,6,8
5183,100039042,1766,0,0,1,0,0,0,0,0,0,0,0,0
5184,100039052,1822,4,1,0,0,0,1,1,1,1,1,1,1
5185,100039076,798,2,1,1,2,1,0,1,0,0,0,0,0
5186,100039087,1899,0,0,0,0,0,0,0,0,0,0,0,0
5187,100039100,435,0,0,0,1,0,0,1,0,0,0,0,0
5188,100039162,435,0,0,0,0,0,0,0,0,0,0,0,0
5189,100039129,435,0,0,0,0,0,0,0,0,0,0,0,0
5190,667350,930,47,41,46,38,23,29,49,41,51,25,28,19
5191,546543,222,0,0,0,0,0,0,0,0,0,0,0,0
5192,100039315,1893,2,0,0,2,1,0,0,0,6,2,3,0
5193,666862,435,1,0,1,0,0,0,0,2,1,0,0,0
5194,435337,1842,0,0,0,0,0,0,0,0,0,0,0,0
5195,633093,4204,2,0,2,3,1,0,1,0,1,2,0,2
5196,266459,1641,1,2,0,0,0,2,3,0,4,2,0,0
5197,100503047,438,0,0,0,0,0,0,0,0,1,0,0,1
5198,72113,2287,361,329,310,312,273,350,341,340,365,304,237,254
5199,71818,2283,12,5,13,3,7,7,9,8,7,7,2,6
5200,18191,9782,3,1,0,0,1,1,202,382,0,0,4,1
5201,13371,5815,81,162,99,84,42,40,7,18,34,129,153,83
5202,75216,4807,275,229,151,174,166,128,238,233,112,94,154,127
5203,71349,1023,0,0,0,0,0,0,0,0,0,0,0,0
5204,22095,4874,1,0,0,1,0,2,0,0,0,0,0,0
5205,83602,5806,485,372,297,241,253,282,256,231,94,97,80,82
5206,108800,9896,3673,4252,4814,4407,4838,4110,500,669,257,249,175,178
5207,666955,2624,31,29,48,53,69,45,10,22,14,9,6,7
5208,20338,6300,1380,1283,1106,1119,1279,1258,2202,2212,1426,1192,1140,1254
5209,399558,7099,48,47,20,10,14,16,11,13,3,4,0,2
5210,100862089,695,0,0,0,0,0,0,0,0,0,0,0,0
5211,69423,613,0,0,0,0,0,0,0,0,0,0,0,0
5212,14420,3704,288,306,317,252,236,243,286,303,393,367,235,266
5213,14744,2035,5,3,7,5,0,1,1,0,8,0,2,1
5214,72258,2533,0,0,0,0,0,0,0,0,0,0,0,0
5215,104871,2025,119,82,74,74,84,136,114,92,53,37,16,23
5216,24000,5738,1299,1139,1123,1015,1233,1122,956,1036,1291,1465,444,412
5217,75553,4184,1568,1345,1681,1557,1282,1140,1278,1312,1139,1089,695,640
5218,319670,10136,266,215,122,129,74,71,1115,1000,523,409,169,182
5219,76260,2308,386,356,369,439,427,410,340,377,134,90,52,38
5220,67639,1176,0,0,2,1,0,1,0,3,0,0,0,1
5221,71375,2611,1036,1088,804,910,999,873,439,464,373,467,111,107
5222,100503855,3630,0,0,0,0,1,0,0,0,0,0,0,0
5223,100503812,646,0,0,0,0,0,0,0,0,1,0,0,0
5224,73457,645,3,2,1,0,0,0,0,0,0,0,0,1
5225,78767,2069,8,13,9,12,1,1,18,20,7,15,15,10
5226,104884,2058,347,279,316,255,189,180,382,389,278,196,115,126
5227,217826,3112,1,4,3,0,1,1,0,0,1,0,0,0
5228,19179,1502,1295,1033,1161,1078,905,788,1549,1674,1612,1499,866,883
5229,217827,3708,265,196,106,102,125,203,284,242,282,251,227,205
5230,100038378,1982,1,4,3,4,2,0,5,4,12,13,14,11
5231,12313,4001,11560,9360,9100,7198,9558,8336,5820,5943,5516,5062,3771,3993
5232,100861669,753,0,0,0,0,0,0,0,0,0,0,0,0
5233,100038713,4791,1,0,7,5,18,15,0,0,0,0,0,1
5234,104718,3442,1341,1130,1713,1686,2718,2490,37,55,486,689,866,789
5235,73086,4406,235,318,385,316,230,252,314,335,319,233,98,91
5236,100040123,408,3110,3546,3064,2779,1796,1621,4929,5169,3731,3448,1423,1367
5237,217830,3229,31,49,7,19,15,22,122,111,36,38,79,64
5238,667148,701,452,547,523,451,268,296,654,659,612,512,235,219
5239,238377,3505,4,3,6,5,1,0,7,8,1,0,4,0
5240,68339,6292,152,175,96,61,49,42,997,1077,857,642,462,458
5241,100038467,3405,1,1,1,1,0,0,1,4,2,1,3,0
5242,100316805,121,0,0,0,0,0,0,0,0,0,0,0,0
5243,68734,4594,2811,2693,2453,1942,1675,1499,3105,3072,2538,2279,1047,1076
5244,319760,3100,20,19,28,34,19,23,20,40,14,15,11,15
5245,74947,3665,2,1,2,0,0,0,2,5,3,2,3,3
5246,271036,3716,0,0,0,0,0,0,0,0,0,0,0,2
5247,74413,2584,23,41,27,22,42,33,196,298,283,322,1808,1878
5248,23876,5829,546,823,379,597,323,339,79,158,31,31,45,41
5249,109181,6448,1256,1123,1300,1237,1253,1140,1175,1164,1158,1036,977,1046
5250,100504056,2370,23,21,23,29,26,25,13,12,6,6,6,8
5251,110616,5404,560,505,557,524,619,587,526,594,469,410,262,245
5252,100040297,1174,711,664,968,925,785,686,1293,1111,1166,1060,816,812
5253,51786,5315,927,924,914,724,674,550,925,1027,756,570,352,387
5254,238384,2092,1,0,18,13,4,5,0,0,1,2,0,0
5255,217835,4007,422,333,460,283,384,486,449,429,377,424,61,47
5256,19141,1874,688,906,479,473,280,310,869,915,320,312,414,389
5257,27277,2902,986,864,877,820,908,912,810,736,835,763,750,774
5258,12652,1882,0,2,3,0,1,1,0,0,0,0,1,0
5259,217837,2856,545,521,951,757,693,713,775,827,606,561,447,506
5260,100504113,601,0,1,0,0,0,0,0,0,0,0,0,0
5261,100316812,93,0,0,1,0,0,0,0,0,0,0,0,0
5262,100859931,3835,0,0,0,0,0,0,0,0,0,0,0,0
5263,64113,3728,19,22,40,42,21,24,3,6,2,3,2,0
5264,320351,1205,682,771,829,810,691,586,546,476,502,430,203,185
5265,100233175,1162,205,175,240,224,169,124,115,110,140,106,95,93
5266,66622,3247,594,579,496,487,426,429,513,553,324,226,238,233
5267,238386,4306,1866,1801,2106,1885,1935,1781,1261,1520,1076,1025,330,322
5268,75483,476,0,0,0,0,0,0,0,0,0,0,0,0
5269,217843,8870,167,247,168,239,401,387,0,1,1,4,0,0
5270,170952,905,8,7,8,10,5,9,0,0,0,0,0,0
5271,100504156,1406,1,3,7,6,13,9,0,0,0,0,0,0
5272,65256,2690,596,615,1486,1378,2549,2696,0,5,3,3,3,3
5273,68149,3715,127,128,135,97,120,108,84,96,62,43,42,77
5274,27225,3157,2598,2472,2533,1845,1485,1435,2254,2336,1643,1396,826,843
5275,52668,1053,1816,1848,2589,2669,3200,2692,1333,1625,1300,1443,995,877
5276,76933,463,17,28,24,17,47,31,9,14,3,3,7,5
5277,217845,1093,4,8,10,5,11,6,2,2,0,0,0,0
5278,74521,3683,60,65,51,45,49,45,31,25,7,12,6,7
5279,217847,1570,0,0,0,0,0,0,0,0,0,0,0,0
5280,12401,1462,0,0,0,0,0,0,0,0,0,0,0,0
5281,194604,1346,0,0,0,0,0,0,0,0,0,0,0,0
5282,68348,3158,0,0,0,0,0,0,0,0,0,0,0,0
5283,20701,1425,45,48,25,21,25,23,5,9,3,3,2,2
5284,20703,1442,5,10,3,2,3,1,4,0,0,1,0,1
5285,20700,1939,5,11,4,4,2,3,1,1,0,0,1,0
5286,20702,1424,0,1,0,0,0,0,0,0,0,0,0,0
5287,20704,1374,2,0,0,0,0,0,0,1,0,0,0,0
5288,380780,1489,0,0,0,0,0,0,0,1,2,3,2,0
5289,71907,1694,2,1,0,0,0,0,0,0,0,0,0,0
5290,68054,3690,0,0,1,0,0,0,0,0,0,0,0,0
5291,321018,1353,0,0,0,0,0,0,0,0,1,0,0,0
5292,268591,2162,0,0,0,0,0,0,0,0,0,0,0,0
5293,74069,1864,0,0,1,0,2,2,0,0,0,0,0,0
5294,271047,2070,0,0,1,0,0,0,0,0,0,0,0,0
5295,16625,1690,2,2,3,4,3,6,0,0,1,0,0,0
5296,238393,2290,907,963,847,1195,816,409,39,54,15,19,11,7
5297,20715,1949,766,797,687,897,670,402,52,41,12,9,18,8
5298,546546,2051,8643,8281,5989,9722,5282,3299,184,172,64,134,52,34
5299,628900,2193,2228,2190,1616,2507,1392,833,38,39,9,37,9,16
5300,238395,1999,0,3,5,8,8,1,0,0,0,0,0,1
5301,20714,1652,1,2,3,7,7,7,1,0,0,2,0,0
5302,100504264,762,0,0,0,0,0,0,0,0,0,0,0,0
5303,20717,1659,625,828,977,1347,1230,892,32,23,1,4,8,8
5304,20716,2085,12708,17585,21532,29001,27320,19895,432,598,121,154,140,145
5305,14836,1174,5,6,2,1,3,4,4,2,0,1,1,0
5306,791311,3002,0,0,0,0,0,0,0,0,0,0,0,0
5307,192119,9851,1642,1479,1399,1280,1266,1407,1746,1700,968,908,627,709
5308,100504301,717,13,10,12,16,10,12,18,17,15,15,10,12
5309,94040,11962,2333,2648,1826,1823,2013,1978,3981,3782,1938,2094,466,505
5310,212073,5532,246,300,90,91,133,128,342,341,190,185,192,211
5311,69434,529,16,9,15,8,10,13,12,22,7,8,4,2
5312,100306943,275,0,3,0,0,0,2,1,2,0,0,0,1
5313,100526471,65,0,0,0,0,0,0,0,0,0,0,0,0
5314,73046,930,0,6,5,4,1,2,1,2,1,0,1,0
5315,100504315,801,0,0,0,0,0,0,0,0,0,0,0,0
5316,27381,1009,0,0,1,0,0,0,0,0,0,0,0,0
5317,27379,1026,0,0,0,0,0,0,0,0,0,0,0,0
5318,27382,1041,0,0,0,0,0,0,0,0,0,0,0,0
5319,27378,830,0,0,0,0,0,0,0,0,0,0,0,0
5320,27380,1031,0,0,0,0,0,0,0,0,0,0,0,0
5321,21432,1395,0,0,0,0,0,0,0,0,0,0,0,0
5322,69952,3282,0,0,0,0,0,0,0,0,0,0,0,0
5323,100040339,1575,0,0,0,0,0,0,0,0,0,0,0,0
5324,268595,5786,13,10,4,2,9,9,0,1,1,0,0,0
5325,12062,1680,77,114,62,46,17,10,6,19,3,0,0,1
5326,12061,1338,3,2,1,2,0,1,3,2,3,2,0,0
5327,76559,10173,1590,1363,1328,1045,1029,1026,1201,1301,1983,1622,975,967
5328,66787,2787,255,323,301,327,424,374,266,292,141,109,64,84
5329,78801,3093,5,8,40,20,9,5,14,22,13,2,8,18
5330,18789,4509,3789,3584,4480,4104,3604,3060,2804,3205,2883,2453,2088,2131
5331,100503099,2076,0,0,0,0,0,0,0,0,0,0,0,0
5332,22367,3796,400,361,386,321,241,211,531,525,426,324,272,260
5333,76639,1028,0,0,0,0,0,0,0,0,0,0,0,0
5334,71033,1353,0,0,0,0,0,0,0,0,0,0,0,0
5335,73160,999,0,0,0,0,0,0,0,0,0,0,0,0
5336,74968,1443,0,0,0,0,0,0,0,0,0,0,0,0
5337,58208,7923,399,327,124,113,48,54,16,7,6,2,1,3
5338,100503150,980,2,0,0,0,0,0,0,0,0,0,0,0
5339,52690,2725,1264,1201,1158,1011,1264,1122,1270,1376,1158,1116,833,860
5340,12454,2632,981,860,792,746,617,657,824,948,985,851,527,464
5341,668158,1547,200,115,143,92,87,112,154,150,160,99,184,147
5342,100861813,1116,0,2,0,0,0,1,1,0,0,0,0,0
5343,214305,2605,33,29,12,5,0,2,1,0,3,1,0,1
5344,13116,2118,159,161,242,218,69,79,21,21,52,58,20,17
5345,68519,4201,1156,922,1385,1406,1601,1462,25,34,62,43,10,19
5346,100504467,1549,12,15,7,8,8,9,2,0,0,0,1,0
5347,14026,2698,1171,1089,1238,986,532,550,368,451,881,684,229,222
5348,723909,99,0,0,0,0,0,0,0,0,0,0,0,0
5349,70059,3574,189,176,180,105,73,39,62,107,101,101,30,30
5350,22632,2324,2726,2588,2678,2279,1721,1670,1963,2019,2235,2065,857,800
5351,214663,1964,190,141,83,51,80,95,188,167,108,54,161,255
5352,100503195,604,20,10,11,9,9,2,9,4,3,1,3,5
5353,723946,96,0,0,2,0,0,3,0,2,0,0,0,0
5354,104910,1580,97,63,63,54,45,42,33,39,34,24,15,14
5355,22375,2883,1242,954,1158,955,817,711,1436,1461,990,656,522,552
5356,212198,2657,80,91,82,87,72,72,114,109,59,46,25,36
5357,380785,2712,989,937,942,725,486,653,10,17,5,10,0,2
5358,13386,4811,62,102,124,108,16,14,7,4,3,2,0,0
5359,17263,12906,466,475,253,317,401,376,19,43,14,15,11,14
5360,100316809,80,0,0,0,0,0,0,0,0,0,0,0,0
5361,791079,94,0,0,0,0,0,0,0,0,0,0,0,0
5362,751547,91,0,0,0,0,0,0,0,0,0,0,0,0
5363,100124466,83,0,0,0,0,0,0,0,0,0,0,0,0
5364,723843,97,0,0,0,0,0,0,0,0,0,0,0,0
5365,723880,67,0,0,0,0,0,0,0,0,0,0,0,0
5366,751555,94,0,0,0,0,0,0,0,0,0,0,0,0
5367,100526472,89,0,0,0,0,0,0,0,0,0,0,0,0
5368,100526519,89,0,0,0,0,0,0,0,0,0,0,0,0
5369,353326,5235,1,5,1,3,1,2,0,0,1,0,0,0
5370,723866,91,0,0,0,0,0,0,0,0,0,0,0,0
5371,76880,1317,0,0,0,0,0,0,0,0,0,0,0,0
5372,723937,124,0,0,0,0,0,0,0,0,0,0,0,0
5373,387146,70,0,0,0,0,0,0,0,0,0,0,0,0
5374,723867,94,0,0,0,0,0,0,0,0,0,0,0,0
5375,100316735,75,0,0,0,0,0,0,0,0,0,0,0,0
5376,100526473,80,0,0,0,0,0,0,0,0,0,0,0,0
5377,387154,62,0,0,0,0,0,0,0,0,0,0,0,0
5378,75745,3584,161,197,115,138,192,169,13,13,8,6,8,8
5379,100316669,120,0,0,0,0,0,0,0,0,0,0,0,0
5380,723854,79,0,0,0,0,0,0,0,0,0,0,0,0
5381,449562,69,0,0,0,0,0,0,0,0,0,0,0,0
5382,449561,67,0,0,0,0,0,0,0,0,0,0,0,0
5383,100861570,71,0,0,0,0,2,1,0,0,0,0,0,0
5384,100303647,30,3,7,0,3,3,4,0,3,0,0,0,0
5385,100861571,72,0,0,0,0,0,0,0,0,0,0,0,0
5386,100303646,71,1,0,1,0,0,0,0,0,0,0,0,0
5387,100861572,71,0,0,1,2,0,3,0,0,1,0,0,0
5388,100124461,77,0,0,0,0,0,0,0,0,0,0,0,0
5389,723858,66,0,0,0,0,0,0,0,0,0,0,0,0
5390,723936,82,0,0,0,0,0,0,0,0,0,0,0,0
5391,723927,63,0,0,0,0,0,0,0,0,0,0,0,0
5392,723859,61,0,0,0,0,0,0,0,0,0,0,0,0
5393,100316751,120,0,0,0,0,0,0,0,0,0,0,0,0
5394,723839,86,0,0,0,0,0,0,0,0,0,0,0,0
5395,791071,81,0,0,0,0,0,0,0,0,0,0,0,0
5396,723842,97,0,0,0,0,0,0,0,0,0,0,0,0
5397,723878,85,0,0,0,0,0,0,0,0,0,0,0,0
5398,751539,74,0,0,0,0,0,0,0,0,0,0,0,0
5399,100316673,121,0,0,0,0,0,0,0,0,0,0,0,0
5400,751521,99,0,0,0,0,0,0,0,0,0,0,0,0
5401,723881,76,0,0,0,0,0,0,0,0,0,0,0,0
5402,751522,63,0,0,0,0,0,0,0,0,0,0,0,0
5403,751552,92,0,0,0,0,0,0,0,0,0,0,0,0
5404,723856,86,0,0,0,0,0,0,0,0,0,0,0,0
5405,100124453,84,0,0,0,0,0,0,0,0,0,0,0,0
5406,723934,82,0,0,0,0,0,0,0,0,0,0,0,0
5407,723855,68,0,0,0,0,0,0,0,0,0,0,0,0
5408,723833,79,0,0,0,0,0,0,0,0,0,0,0,0
5409,723935,75,0,0,0,0,0,0,0,0,0,0,0,0
5410,723940,82,0,0,0,0,0,0,0,0,0,0,0,0
5411,723917,74,0,0,0,0,0,0,0,0,0,0,0,0
5412,100124450,78,0,0,0,0,0,0,0,0,0,0,0,0
5413,723912,76,1,0,0,0,0,1,0,0,0,0,0,0
5414,387152,71,0,1,0,0,0,0,0,0,0,0,0,0
5415,751523,66,0,0,0,0,1,0,0,0,0,0,0,0
5416,723875,73,0,0,0,0,0,0,0,0,0,0,0,0
5417,100040724,1300,7,6,16,7,11,10,1,7,0,0,0,1
5418,100124484,82,0,0,0,0,0,0,0,0,0,0,0,0
5419,387172,66,0,0,0,0,0,0,0,0,0,0,0,0
5420,751524,79,0,0,0,0,0,0,0,0,0,0,0,0
5421,723857,68,0,1,0,0,0,0,0,0,0,0,0,0
5422,723941,90,0,0,0,0,0,0,0,0,0,0,0,0
5423,723862,79,1,0,0,0,0,0,0,0,0,0,0,0
5424,723913,80,0,0,0,0,0,0,0,0,0,0,0,0
5425,723933,79,0,0,0,0,0,0,0,0,0,0,0,0
5426,723863,81,0,0,0,0,0,0,0,0,0,0,0,0
5427,100499517,83,0,0,0,0,3,0,0,2,0,0,0,0
5428,67280,1621,0,0,1,0,0,1,0,2,3,1,68,141
5429,353504,1280,0,0,0,0,0,0,0,0,0,0,0,0
5430,100526515,82,0,0,0,0,0,0,0,0,0,0,0,0
5431,107585,1868,14,11,6,2,0,1,0,0,0,0,0,0
5432,629595,385,1549,1839,1461,1305,817,667,2054,1792,1459,1424,720,699
5433,26931,5591,2468,2571,2371,2230,2328,2208,2771,3065,1849,1707,979,962
5434,100503237,2404,7,12,7,8,15,17,18,15,7,13,8,14
5435,319786,1306,10,14,12,9,5,13,9,17,6,12,10,6
5436,13424,14398,13093,11186,9094,8968,10006,9143,9716,9905,7036,6415,3253,3638
5437,66323,954,30,28,26,30,26,9,8,9,5,7,0,0
5438,100861856,712,3,1,1,1,4,3,1,1,2,1,0,0
5439,15519,2850,21468,19689,15091,13094,13329,11260,11322,12268,7089,7066,4587,4092
5440,69641,2427,337,227,335,258,227,233,290,323,340,314,250,277
5441,26448,1693,33,29,20,12,21,35,43,62,13,24,6,12
5442,66709,1653,0,2,5,2,2,1,0,3,5,1,2,2
5443,72805,3725,173,122,125,133,109,137,206,223,172,173,153,131
5444,100041649,398,319,249,396,329,347,359,368,402,880,860,1734,1634
5445,67236,2179,438,401,445,373,287,286,421,421,534,359,355,375
5446,104859,7830,583,401,385,289,336,333,428,440,396,414,318,346
5447,74251,2558,398,393,411,376,393,364,241,273,193,159,81,72
5448,77878,1093,0,0,2,2,0,3,0,1,3,1,0,0
5449,217864,2725,1955,1711,1933,1585,1599,1414,967,1159,1047,1059,650,723
5450,22031,6975,2040,1233,1512,1035,936,789,1384,1373,1269,891,586,637
5451,93835,1685,11,19,28,20,7,10,7,16,17,14,1,5
5452,100503323,1310,4,0,1,3,1,1,0,1,3,1,0,0
5453,217866,6718,3838,3316,3181,3040,4168,3999,3286,4070,2752,2611,1095,1162
5454,380787,657,71,55,277,115,173,190,11,9,1,1,0,0
5455,74190,2923,212,228,506,308,235,337,438,389,83,44,6,8
5456,21928,3570,271,281,264,296,88,101,5522,5166,1799,2081,588,436
5457,212539,1215,20,23,18,5,1,0,422,428,131,53,0,3
5458,217869,3966,17078,16489,17973,15309,12275,10494,14703,14596,13240,11531,4700,5055
5459,100316932,122,177,108,165,102,92,111,131,175,181,198,85,77
5460,100504687,1954,51,57,69,48,39,39,123,169,87,96,12,15
5461,17169,3388,2080,2042,2962,2523,2740,2370,2494,2987,2972,2744,731,752
5462,12709,1478,1230,1291,9905,10303,9116,8975,53,45,53,65,19,14
5463,328162,2433,467,332,518,397,129,106,461,435,352,239,185,210
5464,70369,2138,887,947,839,890,528,501,720,689,426,385,190,180
5465,68020,1242,443,379,722,814,698,699,524,441,458,375,197,216
5466,16593,3067,1127,1010,1320,1344,1601,1472,853,940,646,571,353,383
5467,74335,2422,87,113,97,81,62,50,141,154,107,85,80,88
5468,68520,1310,184,106,166,173,196,181,141,206,154,130,153,164
5469,21981,4333,803,839,976,898,735,696,905,1172,1106,1160,965,1079
5470,77675,1729,0,2,1,0,2,1,3,5,4,2,10,8
5471,70257,365,773,755,1239,1015,733,563,1447,1383,1472,1476,1119,1173
5472,74691,4809,0,0,2,1,0,0,0,1,0,1,1,1
5473,217874,761,0,0,0,0,0,0,0,0,0,0,0,0
5474,104816,2732,3,7,1,5,4,2,62,81,74,84,128,102
5475,100526547,85,0,0,0,0,0,0,0,0,0,0,0,0
5476,387199,76,0,0,0,0,0,0,2,0,0,3,0,0
5477,668303,6918,75,130,46,43,33,34,63,82,21,21,28,27
5478,100504733,1752,0,0,0,0,0,0,0,0,0,0,0,0
5479,100126692,3223,0,0,0,0,0,0,0,0,0,0,0,0
5480,319942,2636,9,7,6,4,9,9,2,5,1,4,7,9
5481,104885,2373,1,2,2,0,1,0,0,4,0,0,13,4
5482,70435,4601,2840,2864,2009,1624,1228,1345,1583,1754,365,288,125,92
5483,11565,1791,178,252,214,200,88,97,250,292,110,96,59,63
5484,30954,782,462,392,418,368,323,283,430,353,210,112,103,104
5485,11651,2690,5459,4714,5851,5124,4379,4016,4719,5134,5899,5234,6536,7684
5486,382639,3478,321,211,170,198,341,324,894,941,607,646,240,222
5487,217882,6640,6177,5943,6209,5648,5206,4934,6368,7407,6024,5308,2104,2068
5488,104759,1978,7,9,15,9,9,10,0,2,4,2,4,2
5489,100041194,3572,58,47,37,25,48,33,44,81,2,0,0,1
5490,100047183,10677,69,73,46,56,69,70,82,115,1,0,4,2
5491,217887,1915,374,327,577,542,635,475,188,237,230,218,46,72
5492,71963,2420,1102,1222,1318,1151,897,722,1541,1659,1540,1340,398,315
